pressure,temperature,X,cpx,cpx_Al2O3,cpx_CaO,cpx_Cr2O3,cpx_FeO,cpx_K2O,cpx_MgO,cpx_Na2O,cpx_O,cpx_SiO2,cpx_TiO2,cpx_xAlM1,cpx_xAlT,cpx_xCaM2,cpx_xCrM1,cpx_xFe3M1,cpx_xFeM1,cpx_xFeM2,cpx_xKM2,cpx_xMgM1,cpx_xMgM2,cpx_xNaM2,cpx_xSiT,cpx_xTiM1,liq,liq_Al2O3,liq_AlM,liq_CaM,liq_CaO,liq_Cr2O3,liq_FeO,liq_K2O,liq_MgO,liq_Na2O,liq_O,liq_SiO2,liq_TiO2,liq_feM,liq_mgM,liq_pct,liq_pek,liq_phm,liq_pjd,liq_pkj,liq_pol,liq_pq,liq_psl,liq_pti,liq_pwo,liq_sumM,ol,ol_Al2O3,ol_CaO,ol_Cr2O3,ol_FeO,ol_K2O,ol_MgO,ol_Na2O,ol_O,ol_SiO2,ol_TiO2,ol_xCaM2,ol_xFeM1,ol_xFeM2,ol_xMgM1,ol_xMgM2,pig,pig_Al2O3,pig_CaO,pig_Cr2O3,pig_FeO,pig_K2O,pig_MgO,pig_Na2O,pig_O,pig_SiO2,pig_TiO2,pig_xAlM1,pig_xAlT,pig_xCaM2,pig_xCrM1,pig_xFe3M1,pig_xFeM1,pig_xFeM2,pig_xKM2,pig_xMgM1,pig_xMgM2,pig_xNaM2,pig_xSiT,pig_xTiM1,pl,pl_Al2O3,pl_CaO,pl_Cr2O3,pl_FeO,pl_K2O,pl_MgO,pl_Na2O,pl_O,pl_SiO2,pl_TiO2,pl_x(Ca),pl_x(K),pl_x(Na),opx,opx_Al2O3,opx_CaO,opx_Cr2O3,opx_FeO,opx_K2O,opx_MgO,opx_Na2O,opx_O,opx_SiO2,opx_TiO2,opx_xAlM1,opx_xAlT,opx_xCaM2,opx_xCrM1,opx_xFe3M1,opx_xFeM1,opx_xFeM2,opx_xMgM1,opx_xMgM2,opx_xNaM2,opx_xSiT,opx_xTiM1,spn,spn_Al2O3,spn_CaO,spn_Cr2O3,spn_FeO,spn_K2O,spn_MgO,spn_Na2O,spn_O,spn_SiO2,spn_TiO2,spn_xAlM,spn_xAlT,spn_xCrM,spn_xFe3M,spn_xFe3T,spn_xFeM,spn_xFeT,spn_xMgM,spn_xMgT,spn_xTiM,g,g_Al2O3,g_CaO,g_Cr2O3,g_FeO,g_K2O,g_MgO,g_Na2O,g_O,g_SiO2,g_TiO2,g_xAlM2,g_xCaM1,g_xCrM2,g_xFe3M2,g_xFeM1,g_xMgM1,g_xMgM2,g_xTiM2 
20,1530,1.000001547,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891322339,0.22828,0.37368,12.22928809,0.039743476,6.457374798,0.029791399,24.69700462,1.390827167,0.327835054,45.27119087,0.665622185,0.17728,0.75465,0.012722,0.0024516,0.020226,0.085808,0.0018387,0.2352,0.038959,0.21773,0.020533,0.36453,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1540,1.000001335,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891324651,0.22828,0.37368,12.22928449,0.039725263,6.457382089,0.029802055,24.69701785,1.39080579,0.327822602,45.27123437,0.665600841,0.17728,0.75465,0.012242,0.0024508,0.020219,0.085777,0.0018381,0.23512,0.038826,0.21813,0.020525,0.36487,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1550,1.000001542,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891324757,0.22828,0.37368,12.22928184,0.039738743,6.457367303,0.029812167,24.69699614,1.390823562,0.327836519,45.27121935,0.665599614,0.17728,0.75465,0.011785,0.0024499,0.020212,0.085748,0.0018375,0.23504,0.0387,0.21851,0.020518,0.3652,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1560,1.000001632,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891316171,0.22828,0.37368,12.22928341,0.039751612,6.457381728,0.029789372,24.69697914,1.390819681,0.327845339,45.27121308,0.665620469,0.17728,0.75465,0.011349,0.0024491,0.020205,0.08572,0.0018369,0.23496,0.038579,0.21887,0.020512,0.36551,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1570,1.000001152,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891313317,0.22828,0.37368,12.22927658,0.039731475,6.457370951,0.029798606,24.69700693,1.390828846,0.327849589,45.27122412,0.665599587,0.17728,0.75465,0.010933,0.0024484,0.020199,0.085694,0.0018363,0.23489,0.038464,0.21922,0.020505,0.36581,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1580,1.000001442,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891307538,0.22828,0.37368,12.22928191,0.039743202,6.457393599,0.029807401,24.69699056,1.390817242,0.327848945,45.27120839,0.66560122,0.17728,0.75465,0.010536,0.0024477,0.020193,0.085668,0.0018357,0.23482,0.038355,0.21954,0.020499,0.3661,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1590,1.000001182,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891313273,0.22828,0.37368,12.22928679,0.039721927,6.457395229,0.029815805,24.69700257,1.39081959,0.327843934,45.2712069,0.665593991,0.17728,0.75465,0.010157,0.002447,0.020188,0.085644,0.0018352,0.23476,0.03825,0.21986,0.020493,0.36637,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1600,1.000001254,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891312484,0.22828,0.37368,12.22927859,0.039732664,6.457386312,0.029791376,24.69701813,1.390805673,0.327835086,45.27122822,0.665611461,0.17728,0.75465,0.0097947,0.0024463,0.020182,0.085621,0.0018347,0.23469,0.03815,0.22016,0.020488,0.36663,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1610,1.00000172,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891320327,0.22828,0.37368,12.22929845,0.039742864,6.457386746,0.029799024,24.6969891,1.390805263,0.32782176,45.27121661,0.665619855,0.17728,0.75465,0.0094489,0.0024457,0.020177,0.085599,0.0018343,0.23463,0.038054,0.22045,0.020483,0.36688,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1620,1.000001885,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891327426,0.22828,0.37368,12.22928069,0.03975263,6.457380825,0.029806347,24.69697965,1.390821986,0.327837307,45.27119225,0.665620898,0.17728,0.75465,0.0091184,0.0024451,0.020172,0.085578,0.0018338,0.23458,0.037963,0.22072,0.020478,0.36712,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1630,1.000001327,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891312829,0.22828,0.37368,12.22927368,0.039729501,6.457376943,0.029813382,24.6969894,1.390825151,0.327849665,45.27121399,0.66561545,0.17728,0.75465,0.0088024,0.0024445,0.020167,0.085558,0.0018334,0.23452,0.037875,0.22098,0.020473,0.36735,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1640,1.000001533,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891335778,0.22828,0.37368,12.22930201,0.039738468,6.4573709,0.029787591,24.69700231,1.390813845,0.327826098,45.27121992,0.665603072,0.17728,0.75465,0.0085001,0.002444,0.020163,0.085538,0.001833,0.23447,0.037792,0.22123,0.020468,0.36756,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1650,1.000001677,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891325462,0.22828,0.37368,12.22929269,0.039746998,6.457391023,0.029793986,24.69700232,1.390819679,0.327831421,45.27118056,0.665615854,0.17728,0.75465,0.008211,0.0024434,0.020158,0.08552,0.0018326,0.23442,0.037712,0.22147,0.020464,0.36777,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1660,1.000001132,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891313676,0.22828,0.37368,12.22928946,0.039722702,6.457395368,0.02980016,24.69701273,1.390815109,0.327834293,45.27122538,0.665591128,0.17728,0.75465,0.0079343,0.0024429,0.020154,0.085502,0.0018322,0.23437,0.037635,0.2217,0.020459,0.36797,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1670,1.000001242,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891312709,0.22828,0.37368,12.229297,0.039730548,6.457369219,0.029806046,24.69700983,1.3908295,0.327833966,45.27121875,0.665592434,0.17728,0.75465,0.0076693,0.0024424,0.02015,0.085485,0.0018318,0.23432,0.037562,0.22192,0.020455,0.36816,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1680,1.000001755,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891328354,0.22828,0.37368,12.22929074,0.039738035,6.457381853,0.029811663,24.69697714,1.390831221,0.327830652,45.27119012,0.665620221,0.17728,0.75465,0.0074156,0.002442,0.020146,0.085469,0.0018315,0.23428,0.037492,0.22213,0.020452,0.36834,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1690,1.000001728,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891312882,0.22828,0.37368,12.22929455,0.03974524,6.457380798,0.029817068,24.69699544,1.390822984,0.327824988,45.27119535,0.6656107,0.17728,0.75465,0.0071725,0.0024415,0.020143,0.085454,0.0018312,0.23424,0.037424,0.22233,0.020448,0.36852,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1700,1.000001535,,,,,,,,,,,,,,,,,,,,,,,,,1,8.891334286,0.22828,0.37368,12.22927987,0.039752176,6.457368152,0.029789714,24.69700768,1.390805234,0.327849638,45.27121662,0.665596624,0.17728,0.75465,0.0069396,0.0024411,0.020139,0.085439,0.0018308,0.23419,0.03736,0.22253,0.020444,0.36869,1.5339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.5,1100,,0.50371,2.986886231,16.66288843,0.038782866,4.011775457,0.056897334,21.24334761,2.65492807,0.420766447,51.25970592,0.664021638,0.17377,0.026561,0.63287,0.0029453,0.031963,0.079511,0.040895,0.0043216,0.68659,0.12024,0.20167,0.97344,0.02522,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01614,0,0.091666667,0,10.1609,0,56.4141,0,0,33.33333333,0,0.0027503,0.1524,0.15242,0.8476,0.84483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0471,42.24290051,0,0.046342283,13.10322166,0,39.75305173,0,0.858110112,0,3.996373705,0.77643,0.23923,0.00098324,0.0031887,0.030026,0.050002,0.14153,0.12701,0.58921,0.042385,0.43305,13.57478235,8.367237781,0.042128865,8.732600396,0,26.18004779,0,0.176683155,42.54008552,0.386434137,0.95732,0.19669,0.0029709,0.01246,0.19697,0.60634,0.013626,0.013626
20.5,1110,,0.51024,3.036694245,16.58742287,0.038474169,4.058669289,0.056170706,21.33038461,2.621457631,0.416237311,51.1927914,0.661697767,0.1746,0.028015,0.62988,0.0029226,0.031613,0.080177,0.042331,0.0042663,0.68556,0.12443,0.19909,0.97199,0.025127,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01514,0,0.0961,0,10.23893333,0,56.33163333,0,0,33.33333333,0,0.0028833,0.15358,0.15359,0.84642,0.84353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0481,42.4656467,0,0.046038929,13.16746412,0,39.6131219,0,0.853396469,0,3.854331885,0.7786,0.24145,0.00097515,0.0031621,0.029822,0.050048,0.14261,0.1264,0.58611,0.040813,0.42652,13.56871254,8.321457036,0.042452652,8.735221507,0,26.22635204,0,0.17722635,42.53772706,0.390850816,0.95694,0.19563,0.0029945,0.012499,0.19702,0.60735,0.013782,0.013782
20.5,1120,,0.51711,3.088234403,16.50754635,0.038192036,4.107039899,0.055444301,21.42154447,2.587154886,0.411683813,51.12367556,0.659484281,0.17546,0.029518,0.62673,0.0029004,0.03126,0.080843,0.043825,0.0042096,0.6845,0.12879,0.19645,0.97048,0.025038,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01409,0,0.100666667,0,10.3168,0,56.2492,0,0,33.33333333,0,0.0030203,0.15475,0.15476,0.84525,0.84222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04914,42.68485781,0,0.04578053,13.23199189,0,39.47407252,0,0.848784262,0,3.714512995,0.78072,0.24365,0.00096757,0.0031357,0.029623,0.050102,0.14368,0.12581,0.58304,0.039271,0.41965,13.56290871,8.27536455,0.042804881,8.738334996,0,26.27231447,0,0.177727454,42.53548949,0.395055448,0.95658,0.19455,0.0030186,0.012535,0.19708,0.60837,0.013931,0.013931
20.5,1130,,0.52434,3.141426774,16.42297336,0.037910092,4.15699046,0.054691697,21.51715188,2.552015729,0.4070527,51.05235413,0.657433184,0.17634,0.031072,0.62339,0.0028786,0.030902,0.081509,0.045381,0.0041516,0.68341,0.13334,0.19374,0.96893,0.024955,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0,0.105366667,0,10.3946,0,56.1667,0,0,33.33333333,0,0.0031611,0.15592,0.15592,0.84408,0.84092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05024,42.90088999,0,0.04552002,13.29686679,0,39.33573928,0,0.844275585,0,3.576708339,0.78279,0.24583,0.00096058,0.0031096,0.029428,0.050163,0.14474,0.12522,0.58,0.037755,0.41242,13.55740683,8.228964648,0.043143042,8.741974125,0,26.31787958,0,0.178200755,42.53339687,0.399034152,0.95624,0.19347,0.0030435,0.012569,0.19715,0.60938,0.014073,0.014073
20.5,1140,,0.53197,3.196324652,16.33337418,0.03765466,4.208626316,0.05391283,21.61759571,2.515932085,0.402369951,50.97869178,0.655517831,0.17725,0.032676,0.61985,0.0028573,0.030539,0.082177,0.047002,0.004092,0.6823,0.13809,0.19096,0.96732,0.024877,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01186,0,0.1102,0,10.47243333,0,56.08403333,0,0,33.33333333,0,0.003306,0.15709,0.15709,0.84291,0.83961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05138,43.1140838,0,0.045257605,13.36218941,0,39.19797261,0,0.839827452,0,3.440669129,0.78483,0.24798,0.00095421,0.0030839,0.029238,0.050231,0.1458,0.12464,0.57698,0.036263,0.40479,13.55220944,8.182278294,0.043509635,8.746188122,0,26.36298293,0,0.178617757,42.53141299,0.402800835,0.95592,0.19238,0.0030691,0.012599,0.19724,0.61038,0.014206,0.014206
20.5,1150,,0.54005,3.252903988,16.23840098,0.037373039,4.262081467,0.053107668,21.72325027,2.478849838,0.397582718,50.90271176,0.653738266,0.17818,0.03433,0.61611,0.0028365,0.030171,0.082847,0.048693,0.0040308,0.68116,0.14306,0.1881,0.96567,0.024804,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01065,0,0.115166667,0,10.5504,0,56.0011,0,0,33.33333333,0,0.0034547,0.15826,0.15825,0.84174,0.83829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05259,43.32471634,0,0.04508834,13.42805844,0,39.06047111,0,0.835488372,0,3.306177388,0.78682,0.25011,0.00094856,0.0030584,0.029053,0.050307,0.14685,0.12407,0.57399,0.034794,0.39671,13.54732797,8.135326269,0.04389052,8.751026912,0,26.40754815,0,0.179006977,42.529574,0.406299197,0.95562,0.19129,0.0030957,0.012627,0.19735,0.61137,0.01433,0.01433
20.5,1160,,0.54861,3.311108311,16.13772836,0.037117861,4.317455782,0.052302441,21.83450284,2.440736642,0.392742825,50.82423796,0.652066975,0.17913,0.036036,0.61216,0.002816,0.029795,0.083521,0.050458,0.0039679,0.68,0.14825,0.18517,0.96396,0.024735,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00938,0,0.120233373,0,10.62863688,0,55.91778531,0,0,33.33334444,0,0.0036075,0.15943,0.15942,0.84057,0.83697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05386,43.53306944,0,0.044917666,13.49457062,0,38.92315606,0,0.83116715,0,3.173119061,0.78879,0.25222,0.00094367,0.0030332,0.02887,0.05039,0.14789,0.1235,0.57102,0.033344,0.38815,13.54276619,8.088110421,0.044271535,8.756563826,0,26.45148404,0,0.179354296,42.52789192,0.409557775,0.95533,0.19018,0.0031233,0.012652,0.19747,0.61235,0.014446,0.014446
20.5,1170,,0.55771,3.370970502,16.03092364,0.036862821,4.374889089,0.051470834,21.9518099,2.401462489,0.387771563,50.74336067,0.650478492,0.1801,0.037795,0.60796,0.002796,0.029412,0.084201,0.052303,0.0039032,0.67883,0.15368,0.18215,0.96221,0.024669,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00802,0,0.125466667,0,10.70726667,0,55.83393333,0,0,33.33333333,0,0.0037642,0.16062,0.1606,0.83938,0.83563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05521,43.73926929,0,0.044793196,13.56190253,0,38.78571364,0,0.826958642,0,3.041362704,0.79073,0.25432,0.00093964,0.0030084,0.028691,0.05048,0.14893,0.12293,0.56806,0.031912,0.37906,13.53855885,8.0406824,0.044681011,8.76286475,0,26.49466273,0,0.179659622,42.52634259,0.412548049,0.95507,0.18908,0.0031522,0.012674,0.19761,0.61332,0.014551,0.014551
20.5,1180,,0.5674,3.432483898,15.91756911,0.036607816,4.434583309,0.050586305,22.07562099,2.361019533,0.382694103,50.6598638,0.64897113,0.18108,0.039606,0.60352,0.0027764,0.02902,0.084887,0.054232,0.0038365,0.67763,0.15937,0.17904,0.96039,0.024606,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00658,0,0.130833333,0,10.78643333,0,55.7494,0,0,33.33333333,0,0.0039249,0.16181,0.16179,0.83819,0.83429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05665,43.94371494,0,0.044715377,13.63017281,0,38.64792534,0,0.822772487,0,2.910699049,0.79264,0.25639,0.00093656,0.0029838,0.028515,0.050579,0.14998,0.12237,0.56512,0.030496,0.36937,13.53469937,7.993060495,0.045118972,8.769991333,0,26.53700053,0,0.179937239,42.5249501,0.415241963,0.95483,0.18796,0.0031825,0.012694,0.19777,0.61427,0.014647,0.014647
20.5,1190,,0.57775,3.495595847,15.79722827,0.036379206,4.49667034,0.04970154,22.20643181,2.319273302,0.377483725,50.57369137,0.647544588,0.18207,0.04147,0.59881,0.0027573,0.028618,0.085582,0.056252,0.0037678,0.67643,0.16534,0.17583,0.95853,0.024546,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00504,0,0.136333333,0,10.86633333,0,55.664,0,0,33.33333333,0,0.0040896,0.16301,0.16298,0.83699,0.83293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0582,44.1464846,0,0.044684418,13.69957351,0,38.50955721,0,0.818656772,0,2.781043484,0.79452,0.25844,0.00093452,0.0029595,0.028341,0.050687,0.15102,0.1218,0.56219,0.029096,0.35901,13.53122369,7.945277051,0.045557099,8.778076121,0,26.5783288,0,0.180158906,42.52373852,0.417639811,0.95461,0.18684,0.0032145,0.01271,0.19795,0.6152,0.014732,0.014732
20.5,1200,,0.58884,3.560334591,15.66939336,0.036124231,4.561363696,0.048763754,22.34480302,2.27614323,0.372113888,50.48484049,0.646119746,0.18308,0.043388,0.59382,0.0027386,0.028204,0.086289,0.058369,0.0036968,0.67521,0.17159,0.17252,0.95661,0.024486,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00338,0,0.141933333,0,10.94716667,0,55.57756667,0,0,33.33333333,0,0.0042583,0.16423,0.16419,0.83577,0.83155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05985,44.34774743,0,0.044700566,13.77035874,0,38.370315,0,0.814564918,0,2.65231335,0.79639,0.26048,0.00093364,0.0029354,0.028169,0.050805,0.15208,0.12123,0.55927,0.027709,0.34792,13.52813825,7.897397867,0.046037892,8.787199198,0,26.6184913,0,0.180352876,42.52268373,0.419698888,0.95442,0.18572,0.0032483,0.012724,0.19816,0.61611,0.014805,0.014805
20.5,1210,,0.60076,3.626616159,15.53352728,0.035895592,4.628868608,0.047825598,22.49125441,2.231544519,0.366583737,50.39316231,0.644721791,0.18409,0.04536,0.58853,0.0027205,0.027778,0.087009,0.06059,0.0036235,0.67398,0.17816,0.1691,0.95464,0.024427,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016,0,0.1477,0,11.0292,0,55.48976667,0,0,33.33333333,0,0.0044311,0.16546,0.16542,0.83454,0.83015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06164,44.5476213,0,0.044764109,13.84279746,0,38.22989102,0,0.810498765,0,2.524427353,0.79823,0.26251,0.00093406,0.0029116,0.027999,0.050934,0.15314,0.12065,0.55636,0.026336,0.336,13.52546866,7.849471617,0.046547221,8.797495635,0,26.65728446,0,0.18049096,42.52182184,0.421419602,0.95425,0.1846,0.0032844,0.012734,0.1984,0.617,0.014866,0.014866
20.5,1220,,0.61276,3.702442226,15.39707761,0.035723282,4.696330984,0.046891758,22.62957676,2.188598861,0.361589314,50.29737718,0.644392026,0.18544,0.047507,0.58316,0.0027062,0.027389,0.087688,0.062794,0.0035525,0.67237,0.18471,0.16578,0.95249,0.024406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,44.74433557,0,0.044778892,13.911309,0,38.09421421,0,0.805588099,0,2.399774234,0.80003,0.2645,0.00093314,0.0028821,0.027806,0.051054,0.15417,0.1201,0.55352,0.025001,0.324,13.52289188,7.811118954,0.047056556,8.805642251,0,26.68859332,0,0.180643314,42.52098411,0.423069618,0.95409,0.1837,0.0033197,0.012745,0.19859,0.61771,0.014925,0.014925
20.5,1230,,0.62134,3.820005713,15.29434553,0.035780265,4.750477577,0.046297654,22.69095074,2.160213667,0.35989027,50.19262942,0.649409163,0.18851,0.050303,0.57877,0.0027081,0.027238,0.088084,0.064446,0.0035035,0.66889,0.18979,0.16349,0.9497,0.024575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,44.93075831,0,0.04421472,13.9522433,0,37.98827829,0,0.796585855,0,2.287919529,0.80168,0.26645,0.00091954,0.0028244,0.027501,0.051082,0.155,0.11969,0.55105,0.023803,0.31543,13.51916287,7.818574545,0.047338486,8.798027658,0,26.69060048,0,0.180920889,42.51959799,0.425777081,0.95385,0.18388,0.0033404,0.012765,0.19841,0.61771,0.01502,0.01502
20.5,1240,,0.63042,3.941447339,15.18951987,0.035838312,4.805639972,0.045650869,22.75365194,2.130991015,0.358197981,50.0847953,0.654267404,0.19168,0.05318,0.5743,0.0027109,0.027085,0.088469,0.066142,0.003453,0.66532,0.19497,0.16114,0.94682,0.024737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06324,45.11600555,0,0.043600433,13.99386225,0,37.8820873,0,0.787406501,0,2.177037971,0.80331,0.26837,0.00090642,0.0027664,0.027192,0.051116,0.15583,0.11929,0.5486,0.022619,0.30634,13.51601061,7.824772335,0.047634854,8.791160354,0,26.69278056,0,0.18107197,42.51846506,0.428104252,0.95366,0.18403,0.0033611,0.012776,0.19824,0.61772,0.015103,0.015103
